dist	 eta-scaled	Opt	Trust	Greedy	TrustGreedy	 eta-unslaced
26783	0.701	19317	7759	14735	18425	13544
26825	0.702	19317	7723	14735	18441	13562
26868	0.702	19317	7793	14735	18446	13577
26910	0.703	19317	7699	14735	18471	13592
26953	0.704	19317	7762	14735	18433	13607
26995	0.705	19317	7743	14735	18460	13631
27038	0.706	19317	7735	14735	18464	13649
27080	0.707	19317	7734	14735	18450	13670
27122	0.708	19317	7702	14735	18447	13680
27165	0.708	19317	7665	14735	18469	13695
27207	0.709	19317	7629	14735	18423	13710
27250	0.71	19317	7559	14735	18466	13731
27292	0.711	19317	7468	14735	18447	13747
27335	0.712	19317	7597	14735	18445	13761
27377	0.713	19317	7574	14735	18429	13775
27420	0.714	19317	7557	14735	18446	13794
27462	0.714	19317	7535	14735	18430	13811
27505	0.715	19317	7559	14735	18453	13824
27547	0.716	19317	7504	14735	18445	13836
27589	0.717	19317	7513	14735	18423	13856
27632	0.718	19317	7440	14735	18443	13876
27674	0.719	19317	7452	14735	18425	13891
27717	0.72	19317	7402	14735	18457	13911
27759	0.721	19317	7311	14735	18437	13930
27802	0.722	19317	7297	14735	18422	13952
27844	0.722	19317	7322	14735	18435	13964
27887	0.723	19317	7231	14735	18403	13981
27929	0.724	19317	7435	14735	18456	14002
27971	0.725	19317	7305	14735	18448	14018
28014	0.726	19317	7247	14735	18404	14041
28056	0.727	19317	7317	14735	18428	14057
28099	0.728	19317	7320	14735	18414	14079
28141	0.729	19317	7125	14735	18426	14098
28184	0.73	19317	7179	14735	18427	14114
28226	0.731	19317	7221	14735	18423	14134
28269	0.732	19317	7259	14735	18420	14149
28311	0.733	19317	7158	14735	18415	14164
28353	0.734	19317	7151	14735	18421	14180
28396	0.734	19317	7108	14735	18421	14196
28438	0.735	19317	7130	14735	18399	14214
28481	0.736	19317	7063	14735	18406	14232
28523	0.737	19317	7094	14735	18432	14249
28566	0.738	19317	7079	14735	18416	14271
28608	0.739	19317	7053	14735	18409	14289
28651	0.74	19317	7010	14735	18400	14304
28693	0.741	19317	7031	14735	18372	14317
28735	0.742	19317	7000	14735	18415	14337
28778	0.743	19317	6983	14735	18395	14357
28820	0.744	19317	6852	14735	18401	14372
28863	0.744	19317	6931	14735	18398	14391
28905	0.745	19317	6896	14735	18406	14409
28948	0.746	19317	6963	14735	18398	14428
28990	0.747	19317	6890	14735	18409	14445
29033	0.748	19317	6833	14735	18385	14465
29075	0.749	19317	6807	14735	18423	14484
29117	0.75	19317	6822	14735	18428	14502
29160	0.751	19317	6784	14735	18397	14518
29202	0.752	19317	6769	14735	18423	14532
29245	0.752	19317	6680	14735	18397	14544
29287	0.753	19317	6816	14735	18369	14558
29330	0.754	19317	6730	14735	18405	14571
29372	0.755	19317	6729	14735	18398	14585
29415	0.755	19317	6709	14735	18413	14597
29457	0.756	19317	6647	14735	18370	14610
29499	0.757	19317	6588	14735	18385	14628
29542	0.757	19317	6618	14735	18368	14641
29584	0.758	19317	6565	14735	18375	14657
29627	0.759	19317	6605	14735	18386	14670
29669	0.76	19317	6615	14735	18427	14686
29712	0.761	19317	6536	14735	18397	14707
29754	0.762	19317	6587	14735	18358	14732
29797	0.763	19317	6591	14735	18365	14746
29839	0.763	19317	6539	14735	18363	14758
29881	0.764	19317	6502	14735	18371	14774
29924	0.765	19317	6470	14735	18364	14791
29966	0.766	19317	6466	14735	18358	14805
30009	0.767	19317	6406	14735	18347	14819
30051	0.768	19317	6412	14735	18329	14837
30094	0.768	19317	6335	14735	18382	14850
30136	0.769	19317	6487	14735	18386	14867
30179	0.77	19317	6311	14735	18321	14885
30221	0.771	19317	6371	14735	18357	14896
30263	0.771	19317	6338	14735	18361	14911
30306	0.772	19317	6339	14735	18360	14927
30348	0.773	19317	6261	14735	18388	14946
30391	0.774	19317	6301	14735	18333	14969
30433	0.775	19317	6230	14735	18352	14983
30476	0.776	19317	6238	14735	18387	14998
30518	0.777	19317	6215	14735	18389	15015
30561	0.778	19317	6207	14735	18358	15031
30603	0.778	19317	6263	14735	18337	15041
30646	0.779	19317	6223	14735	18360	15058
30688	0.78	19317	6193	14735	18401	15072
30730	0.781	19317	6152	14735	18316	15087
30773	0.781	19317	6085	14735	18324	15105
30815	0.782	19317	6208	14735	18386	15120
30858	0.783	19317	6082	14735	18332	15135
30900	0.784	19317	6052	14735	18329	15150
30943	0.785	19317	6000	14735	18330	15169
30985	0.786	19317	6028	14735	18353	15184
31028	0.786	19317	6078	14735	18349	15202
31070	0.787	19317	6032	14735	18328	15215
31112	0.788	19317	6071	14735	18342	15233
31155	0.789	19317	5963	14735	18330	15249
31197	0.79	19317	6004	14735	18367	15268
31240	0.791	19317	5992	14735	18325	15286
31282	0.792	19317	5898	14735	18322	15307
31325	0.793	19317	5923	14735	18339	15321
31367	0.794	19317	5898	14735	18330	15341
31410	0.794	19317	5856	14735	18341	15352
31452	0.795	19317	5847	14735	18356	15361
31494	0.796	19317	5854	14735	18339	15377
31537	0.796	19317	5843	14735	18301	15394
31579	0.797	19317	5837	14735	18330	15409
31622	0.798	19317	5756	14735	18344	15427
31664	0.799	19317	5731	14735	18363	15447
31707	0.8	19317	5733	14735	18306	15462
31749	0.801	19317	5690	14735	18306	15478
31792	0.802	19317	5690	14735	18337	15495
31834	0.802	19317	5710	14735	18326	15506
31876	0.803	19317	5705	14735	18301	15516
31919	0.804	19317	5602	14735	18329	15531
31961	0.804	19317	5640	14735	18300	15535
32004	0.804	19317	5586	14735	18323	15548
32046	0.805	19317	5662	14735	18341	15563
32089	0.806	19317	5587	14735	18323	15579
32131	0.807	19317	5548	14735	18270	15592
32174	0.808	19317	5555	14735	18305	15609
32216	0.808	19317	5577	14735	18325	15627
32258	0.809	19317	5532	14735	18308	15641
32301	0.81	19317	5556	14735	18322	15658
32343	0.811	19317	5507	14735	18314	15673
32386	0.812	19317	5490	14735	18300	15690
32428	0.813	19317	5348	14735	18271	15707
32471	0.814	19317	5351	14735	18299	15725
32513	0.814	19317	5439	14735	18188	15737
32556	0.815	19317	5326	14735	18291	15754
32598	0.816	19317	5369	14735	18322	15768
32640	0.817	19317	5306	14735	18319	15787
32683	0.817	19317	5387	14735	18293	15801
32725	0.819	19317	5377	14735	18311	15822
32768	0.819	19317	5302	14735	18325	15829
32810	0.82	19317	5251	14735	18324	15842
32853	0.82	19317	5229	14735	18284	15855
32895	0.821	19317	5313	14735	18290	15868
32938	0.822	19317	5191	14735	18283	15883
32980	0.823	19317	5209	14735	18263	15901
33022	0.823	19317	5179	14735	18237	15914
33065	0.824	19317	5149	14735	18307	15935
33107	0.825	19317	5192	14735	18248	15948
33150	0.826	19317	5224	14735	18297	15963
33192	0.827	19317	5184	14735	18284	15979
33235	0.827	19317	5120	14735	18249	15989
33277	0.828	19317	5159	14735	18276	16009
33320	0.829	19317	5169	14735	18280	16021
33362	0.83	19317	5130	14735	18276	16034
33405	0.83	19317	5062	14735	18292	16046
33447	0.831	19317	5006	14735	18245	16060
33489	0.832	19317	4966	14735	18276	16077
33532	0.832	19317	5007	14735	18262	16088
33574	0.833	19317	4939	14735	18302	16103
33617	0.834	19317	5008	14735	18244	16123
33659	0.835	19317	4939	14735	18241	16138
33702	0.836	19317	4917	14735	18250	16154
33744	0.836	19317	4900	14735	18285	16167
33787	0.837	19317	4931	14735	18269	16182
33829	0.838	19317	4817	14735	18265	16199
33871	0.839	19317	4887	14735	18257	16218
33914	0.84	19317	4908	14735	18256	16235
33956	0.841	19317	4828	14735	18261	16250
33999	0.842	19317	4756	14735	18275	16273
34041	0.843	19317	4740	14735	18255	16288
34084	0.844	19317	4790	14735	18238	16307
34126	0.845	19317	4770	14735	18249	16324
34169	0.845	19317	4796	14735	18225	16339
34211	0.846	19317	4738	14735	18263	16359
34253	0.847	19317	4644	14735	18234	16376
34296	0.848	19317	4643	14735	18243	16387
34338	0.848	19317	4606	14735	18224	16397
34381	0.849	19317	4647	14735	18268	16409
34423	0.85	19317	4704	14735	18244	16431
34466	0.851	19317	4570	14735	18205	16445
34508	0.851	19317	4534	14735	18223	16457
34551	0.852	19317	4500	14735	18238	16472
34593	0.853	19317	4513	14735	18232	16484
34635	0.854	19317	4461	14735	18228	16505
34678	0.855	19317	4517	14735	18237	16518
34720	0.856	19317	4439	14735	18226	16537
34763	0.856	19317	4383	14735	18216	16552
34805	0.857	19317	4500	14735	18244	16571
34848	0.858	19317	4336	14735	18212	16591
34890	0.859	19317	4417	14735	18246	16604
34933	0.86	19317	4340	14735	18196	16618
34975	0.861	19317	4376	14735	18233	16635
35017	0.861	19317	4301	14735	18202	16650
35060	0.862	19317	4299	14735	18255	16662
35102	0.863	19317	4317	14735	18267	16675
35145	0.863	19317	4265	14735	18198	16689
35187	0.864	19317	4271	14735	18247	16703
35230	0.865	19317	4268	14735	18234	16716
35272	0.866	19317	4232	14735	18202	16734
35315	0.866	19317	4220	14735	18241	16745
35357	0.867	19317	4131	14735	18226	16762
35399	0.868	19317	4128	14735	18222	16779
35442	0.869	19317	4125	14735	18213	16797
35484	0.87	19317	4114	14735	18233	16809
35527	0.871	19317	4033	14735	18247	16830
35569	0.872	19317	4172	14735	18239	16847
35612	0.872	19317	4013	14735	18254	16863
35654	0.873	19317	4039	14735	18216	16880
35697	0.874	19317	4048	14735	18195	16899
35739	0.875	19317	4009	14735	18187	16915
35781	0.876	19317	4008	14735	18233	16924
35824	0.876	19317	4000	14735	18185	16941
35866	0.877	19317	4040	14735	18220	16956
35909	0.878	19317	3975	14735	18196	16973
35951	0.879	19317	3934	14735	18222	16988
35994	0.88	19317	3901	14735	18215	17003
36036	0.881	19317	3977	14735	18244	17020
36079	0.881	19317	3835	14735	18160	17037
36121	0.882	19317	3850	14735	18232	17051
36163	0.883	19317	3725	14735	18195	17070
36206	0.884	19317	3926	14735	18224	17084
36248	0.885	19317	3762	14735	18165	17101
36291	0.886	19317	3784	14735	18203	17124
36333	0.887	19317	3804	14735	18207	17140
36376	0.888	19317	3721	14735	18185	17160
36418	0.889	19317	3635	14735	18171	17180
36461	0.89	19317	3816	14735	18209	17202
36503	0.891	19317	3629	14735	18182	17219
36546	0.892	19317	3758	14735	18206	17236
36588	0.893	19317	3643	14735	18175	17251
36630	0.893	19317	3576	14735	18186	17264
36673	0.894	19317	3602	14735	18173	17277
36715	0.895	19317	3579	14735	18177	17300
36758	0.896	19317	3570	14735	18209	17316
36800	0.897	19317	3641	14735	18205	17331
36843	0.897	19317	3511	14735	18173	17346
36885	0.898	19317	3488	14735	18180	17358
36928	0.899	19317	3599	14735	18206	17380
36970	0.9	19317	3424	14735	18178	17397
37012	0.901	19317	3412	14735	18181	17413
37055	0.902	19317	3475	14735	18177	17431
37097	0.902	19317	3409	14735	18163	17441
37140	0.903	19317	3421	14735	18158	17453
37182	0.904	19317	3346	14735	18153	17471
37225	0.905	19317	3366	14735	18124	17489
37267	0.906	19317	3306	14735	18125	17512
37310	0.907	19317	3382	14735	18216	17530
37352	0.908	19317	3336	14735	18144	17546
37394	0.908	19317	3228	14735	18178	17559
37437	0.91	19317	3358	14735	18166	17579
37479	0.91	19317	3236	14735	18150	17592
37522	0.911	19317	3215	14735	18170	17609
37564	0.912	19317	3298	14735	18157	17621
37607	0.913	19317	3146	14735	18146	17639
37649	0.914	19317	3198	14735	18146	17657
37692	0.915	19317	3280	14735	18165	17677
37734	0.915	19317	3201	14735	18141	17692
37776	0.916	19317	3083	14735	18115	17708
37819	0.917	19317	3142	14735	18139	17726
37861	0.918	19317	3091	14735	18108	17738
37904	0.919	19317	3102	14735	18114	17756
37946	0.919	19317	3137	14735	18122	17766
37989	0.92	19317	3024	14735	18121	17782
38031	0.921	19317	3099	14735	18151	17799
38074	0.922	19317	2975	14735	18103	17811
38116	0.922	19317	3088	14735	18161	17821
38158	0.923	19317	3016	14735	18096	17840
38201	0.924	19317	2928	14735	18133	17859
38243	0.925	19317	2926	14735	18120	17877
38286	0.926	19317	2952	14735	18151	17892
38328	0.927	19317	2972	14735	18098	17913
38371	0.927	19317	2939	14735	18132	17926
38413	0.929	19317	2833	14735	18119	17946
38456	0.929	19317	2881	14735	18103	17958
38498	0.93	19317	2786	14735	18091	17973
38540	0.931	19317	2888	14735	18140	17990
38583	0.932	19317	2743	14735	18105	18008
38625	0.933	19317	2773	14735	18117	18023
38668	0.933	19317	2729	14735	18089	18042
38710	0.934	19317	2817	14735	18126	18056
38753	0.935	19317	2656	14735	18089	18070
38795	0.935	19317	2756	14735	18134	18078
38838	0.936	19317	2673	14735	18089	18093
38880	0.937	19317	2737	14735	18122	18108
38922	0.938	19317	2575	14735	18091	18124
38965	0.938	19317	2657	14735	18134	18138
39007	0.939	19317	2567	14735	18089	18156
39050	0.94	19317	2670	14735	18111	18169
39092	0.941	19317	2511	14735	18075	18186
39135	0.942	19317	2567	14735	18105	18205
39177	0.943	19317	2377	14735	18073	18225
39220	0.944	19317	2637	14735	18105	18243
39262	0.945	19317	2449	14735	18066	18258
39304	0.946	19317	2482	14735	18098	18275
39347	0.946	19317	2411	14735	18099	18291
39389	0.947	19317	2523	14735	18085	18312
39432	0.948	19317	2474	14735	18059	18328
39474	0.949	19317	2465	14735	18116	18336
39517	0.949	19317	2343	14735	18082	18349
39559	0.95	19317	2425	14735	18105	18365
39602	0.951	19317	2290	14735	18074	18382
39644	0.952	19317	2352	14735	18113	18396
39687	0.953	19317	2208	14735	18061	18412
39729	0.953	19317	2341	14735	18115	18425
39771	0.954	19317	2205	14735	18065	18446
39814	0.955	19317	2302	14735	18134	18462
39856	0.956	19317	2178	14735	18065	18477
39899	0.957	19317	2270	14735	18087	18495
39941	0.958	19317	2134	14735	18055	18513
39984	0.959	19317	2241	14735	18110	18532
40026	0.96	19317	2165	14735	18117	18545
40069	0.96	19317	2023	14735	18058	18563
40111	0.961	19317	2156	14735	18090	18580
40153	0.962	19317	2054	14735	18072	18597
40196	0.963	19317	2036	14735	18079	18614
40238	0.964	19317	2114	14735	18092	18629
40281	0.965	19317	1984	14735	18044	18645
40323	0.965	19317	1998	14735	18102	18657
40366	0.966	19317	1982	14735	18072	18669
40408	0.967	19317	1942	14735	18045	18688
40451	0.968	19317	1939	14735	18072	18707
40493	0.968	19317	2038	14735	18076	18717
40535	0.969	19317	1878	14735	18013	18727
40578	0.97	19317	1895	14735	18081	18745
40620	0.97	19317	1889	14735	18051	18754
40663	0.971	19317	1823	14735	18024	18773
40705	0.972	19317	1854	14735	18068	18787
40748	0.973	19317	1808	14735	18084	18805
40790	0.974	19317	1790	14735	18059	18821
40833	0.975	19317	1758	14735	18061	18840
40875	0.976	19317	1815	14735	18063	18858
40917	0.976	19317	1718	14735	18035	18869
40960	0.977	19317	1734	14735	18038	18886
41002	0.978	19317	1763	14735	18066	18901
41045	0.979	19317	1711	14735	18035	18913
41087	0.979	19317	1551	14735	18065	18928
41130	0.98	19317	1736	14735	18043	18940
41172	0.981	19317	1612	14735	18023	18950
41215	0.981	19317	1599	14735	18014	18960
41257	0.982	19317	1638	14735	18071	18974
41299	0.983	19317	1573	14735	18031	18992
41342	0.984	19317	1487	14735	18042	19009
41384	0.984	19317	1640	14735	18021	19021
41427	0.985	19317	1530	14735	17998	19034
41469	0.986	19317	1478	14735	18006	19052
41512	0.986	19317	1533	14735	18042	19064
41554	0.987	19317	1440	14735	17994	19077
41597	0.988	19317	1465	14735	18040	19100
41639	0.989	19317	1496	14735	18041	19111
41681	0.99	19317	1454	14735	17992	19130
41724	0.991	19317	1400	14735	18025	19146
41766	0.991	19317	1431	14735	18035	19162
41809	0.992	19317	1376	14735	17974	19176
41851	0.993	19317	1336	14735	18010	19185
41894	0.993	19317	1385	14735	18040	19198
41936	0.994	19317	1326	14735	17990	19220
41979	0.995	19317	1323	14735	18014	19233
42021	0.996	19317	1339	14735	18045	19250
42063	0.997	19317	1245	14735	17987	19266
42106	0.997	19317	1259	14735	18002	19278
42148	0.998	19317	1274	14735	18010	19292
42191	0.999	19317	1239	14735	17966	19307
42233	1	19317	1234	14735	18008	19324
42276	1.001	19317	1235	14735	18012	19339
42318	1.001	19317	1198	14735	17965	19349
42361	1.002	19317	1104	14735	18001	19363
42403	1.003	19317	1163	14735	18027	19375
42446	1.003	19317	1097	14735	17971	19384
