dist	 eta-scaled	Opt	Trust	Greedy	TrustGreedy	 eta-unslaced
6197	0.215	19231	17363	14889	19056	4142
6239	0.219	19231	17349	14889	19058	4220
6282	0.217	19231	17314	14889	19071	4177
6324	0.219	19231	17362	14889	19081	4216
6366	0.219	19231	17342	14889	19065	4219
6409	0.224	19231	17298	14889	19063	4323
6451	0.224	19231	17301	14889	19053	4314
6494	0.224	19231	17256	14889	19047	4320
6536	0.226	19231	17296	14889	19041	4347
6579	0.225	19231	17304	14889	19054	4327
6621	0.225	19231	17238	14889	19058	4333
6664	0.231	19231	17248	14889	19057	4451
6706	0.23	19231	17214	14889	19056	4436
6748	0.229	19231	17220	14889	19059	4411
6791	0.233	19231	17240	14889	19055	4492
6833	0.232	19231	17227	14889	19086	4479
6876	0.235	19231	17239	14889	19080	4535
6918	0.234	19231	17195	14889	19051	4518
6961	0.237	19231	17154	14889	19029	4571
7003	0.24	19231	17116	14889	19055	4616
7046	0.241	19231	17157	14889	19054	4644
7088	0.241	19231	17129	14889	19049	4645
7130	0.242	19231	17068	14889	19033	4661
7173	0.243	19231	17099	14889	19052	4674
7215	0.244	19231	17123	14889	19057	4700
7258	0.244	19231	17080	14889	19044	4703
7300	0.247	19231	17119	14889	19061	4759
7343	0.249	19231	17065	14889	19031	4801
7385	0.25	19231	17005	14889	19038	4817
7428	0.25	19231	17023	14889	19041	4814
7470	0.251	19231	17063	14889	19029	4841
7512	0.254	19231	17041	14889	19041	4898
7555	0.255	19231	16975	14889	19050	4909
7597	0.257	19231	17023	14889	19027	4959
7640	0.258	19231	16980	14889	19007	4976
7682	0.257	19231	17006	14889	19052	4949
7725	0.259	19231	16963	14889	19023	4992
7767	0.258	19231	17013	14889	19050	4973
7810	0.261	19231	16921	14889	19034	5032
7852	0.261	19231	16975	14889	19017	5033
7894	0.262	19231	16966	14889	19019	5052
7937	0.266	19231	16941	14889	19010	5116
7979	0.267	19231	16857	14889	18999	5144
8022	0.266	19231	16913	14889	19030	5128
8064	0.266	19231	16906	14889	19047	5118
8107	0.269	19231	16926	14889	19014	5181
8149	0.272	19231	16838	14889	19007	5247
8192	0.272	19231	16853	14889	19021	5234
8234	0.273	19231	16875	14889	19023	5251
8276	0.273	19231	16860	14889	19010	5259
8319	0.273	19231	16868	14889	19037	5262
8361	0.278	19231	16823	14889	19032	5351
8404	0.279	19231	16843	14889	19040	5371
8446	0.278	19231	16821	14889	19030	5347
8489	0.276	19231	16798	14889	19011	5321
8531	0.28	19231	16800	14889	19017	5399
8574	0.283	19231	16758	14889	19038	5450
8616	0.285	19231	16722	14889	19011	5481
8658	0.281	19231	16784	14889	19001	5422
8701	0.283	19231	16840	14889	18987	5450
8743	0.287	19231	16717	14889	19013	5528
8786	0.289	19231	16706	14889	19022	5574
8828	0.29	19231	16726	14889	18998	5592
8871	0.29	19231	16683	14889	19009	5588
8913	0.293	19231	16692	14889	19022	5641
8956	0.292	19231	16664	14889	19021	5632
8998	0.292	19231	16672	14889	19005	5625
9040	0.298	19231	16647	14889	19017	5750
9083	0.291	19231	16723	14889	18998	5601
9125	0.299	19231	16584	14889	18989	5758
9168	0.295	19231	16640	14889	18996	5692
9210	0.299	19231	16683	14889	19006	5768
9253	0.301	19231	16601	14889	18970	5801
9295	0.304	19231	16615	14889	19011	5849
9338	0.303	19231	16622	14889	19012	5831
9380	0.304	19231	16640	14889	18979	5860
9423	0.306	19231	16597	14889	18995	5895
9465	0.304	19231	16577	14889	18987	5847
9507	0.305	19231	16607	14889	18996	5877
9550	0.308	19231	16576	14889	18968	5933
9592	0.307	19231	16590	14889	19003	5917
9635	0.309	19231	16573	14889	18983	5957
9677	0.313	19231	16513	14889	18981	6032
9720	0.315	19231	16513	14889	19004	6076
9762	0.314	19231	16552	14889	18984	6042
9805	0.316	19231	16489	14889	18979	6077
9847	0.316	19231	16507	14889	18985	6087
9889	0.32	19231	16445	14889	18963	6160
9932	0.315	19231	16483	14889	18959	6070
9974	0.316	19231	16469	14889	18988	6095
10017	0.319	19231	16506	14889	18975	6144
10059	0.324	19231	16452	14889	18970	6232
10102	0.319	19231	16429	14889	18968	6140
10144	0.324	19231	16411	14889	18978	6249
10187	0.324	19231	16430	14889	18978	6242
10229	0.33	19231	16380	14889	18959	6358
10271	0.326	19231	16447	14889	18971	6271
10314	0.329	19231	16436	14889	18973	6338
10356	0.329	19231	16393	14889	18988	6334
10399	0.331	19231	16383	14889	19002	6383
10441	0.333	19231	16362	14889	18990	6412
10484	0.336	19231	16296	14889	18973	6470
10526	0.332	19231	16370	14889	18985	6388
10569	0.336	19231	16336	14889	18975	6473
10611	0.337	19231	16338	14889	18983	6497
10653	0.336	19231	16360	14889	18964	6474
10696	0.336	19231	16330	14889	18991	6477
10738	0.345	19231	16219	14889	18958	6644
10781	0.336	19231	16352	14889	18980	6462
10823	0.342	19231	16223	14889	18935	6596
10866	0.343	19231	16259	14889	18948	6608
10908	0.344	19231	16231	14889	18955	6634
10951	0.345	19231	16311	14889	18968	6645
10993	0.346	19231	16242	14889	18962	6669
11035	0.345	19231	16279	14889	18955	6640
11078	0.349	19231	16251	14889	18969	6728
11120	0.346	19231	16272	14889	18961	6668
11163	0.351	19231	16257	14889	18954	6758
11205	0.352	19231	16224	14889	18962	6785
11248	0.353	19231	16232	14889	18967	6790
11290	0.35	19231	16243	14889	18981	6744
11333	0.357	19231	16111	14889	18966	6868
11375	0.354	19231	16208	14889	18937	6822
11417	0.356	19231	16186	14889	18952	6865
11460	0.359	19231	16152	14889	18965	6905
11502	0.361	19231	16074	14889	18959	6945
11545	0.363	19231	16132	14889	18955	6990
11587	0.362	19231	16103	14889	18962	6977
11630	0.363	19231	16125	14889	18953	6999
11672	0.365	19231	16150	14889	18956	7022
11715	0.364	19231	16117	14889	18923	7009
11757	0.366	19231	16088	14889	18937	7043
11799	0.364	19231	16093	14889	18951	7001
11842	0.368	19231	16109	14889	18980	7096
11884	0.37	19231	16045	14889	18939	7117
11927	0.372	19231	16041	14889	18941	7170
11969	0.367	19231	16108	14889	18949	7065
12012	0.375	19231	16023	14889	18936	7226
12054	0.372	19231	16056	14889	18941	7163
12097	0.376	19231	15950	14889	18958	7235
12139	0.373	19231	16031	14889	18938	7185
12182	0.379	19231	15979	14889	18968	7307
12224	0.377	19231	15994	14889	18944	7266
12266	0.38	19231	15954	14889	18907	7319
12309	0.377	19231	15958	14889	18917	7259
12351	0.38	19231	16073	14889	18915	7312
12394	0.383	19231	15928	14889	18927	7381
12436	0.383	19231	16022	14889	18948	7366
12479	0.379	19231	16030	14889	18950	7304
12521	0.38	19231	15958	14889	18880	7327
