dist	 eta-scaled	Opt	Trust	Greedy	TrustGreedy	 eta-unslaced
26287	0.743	15321	11078	10348	14885	11391
26326	0.751	15321	11059	10348	14876	11519
26365	0.746	15321	11096	10348	14886	11435
26403	0.751	15321	11081	10348	14889	11518
26442	0.753	15321	11045	10348	14880	11539
26480	0.751	15321	11074	10348	14911	11520
26519	0.747	15321	11120	10348	14886	11459
26558	0.751	15321	11128	10348	14875	11515
26596	0.753	15321	11101	10348	14889	11549
26635	0.754	15321	11101	10348	14872	11567
26673	0.758	15321	11090	10348	14876	11618
26712	0.754	15321	11093	10348	14880	11561
26751	0.759	15321	11068	10348	14874	11632
26789	0.756	15321	11084	10348	14866	11587
26828	0.76	15321	11077	10348	14870	11645
26866	0.761	15321	10999	10348	14878	11669
26905	0.761	15321	11047	10348	14874	11671
26944	0.765	15321	11068	10348	14884	11727
26982	0.762	15321	11030	10348	14895	11676
27021	0.763	15321	11100	10348	14908	11693
27060	0.762	15321	11087	10348	14883	11679
27098	0.765	15321	11073	10348	14894	11723
27137	0.769	15321	11019	10348	14885	11782
27175	0.767	15321	11066	10348	14893	11761
27214	0.77	15321	11020	10348	14882	11807
27253	0.771	15321	11054	10348	14873	11819
27291	0.771	15321	11030	10348	14855	11818
27330	0.773	15321	11000	10348	14884	11853
27368	0.769	15321	11015	10348	14875	11787
27407	0.767	15321	11046	10348	14874	11762
27446	0.771	15321	11053	10348	14873	11827
27484	0.773	15321	11008	10348	14881	11845
27523	0.771	15321	11096	10348	14850	11827
27561	0.775	15321	11009	10348	14856	11884
27600	0.773	15321	11054	10348	14833	11857
27639	0.774	15321	11046	10348	14888	11867
27677	0.778	15321	11032	10348	14865	11929
27716	0.777	15321	11003	10348	14869	11914
27754	0.779	15321	11012	10348	14857	11946
27793	0.781	15321	10993	10348	14875	11966
27832	0.781	15321	10996	10348	14870	11969
27870	0.778	15321	11070	10348	14894	11920
27909	0.782	15321	11034	10348	14865	11989
27947	0.782	15321	10998	10348	14856	11989
27986	0.779	15321	11062	10348	14892	11940
28025	0.785	15321	11037	10348	14890	12030
28063	0.788	15321	10942	10348	14860	12085
28102	0.783	15321	11035	10348	14914	11998
28140	0.783	15321	11041	10348	14881	12004
28179	0.789	15321	11023	10348	14871	12091
28218	0.788	15321	10985	10348	14888	12082
28256	0.786	15321	11075	10348	14863	12054
28295	0.792	15321	10969	10348	14857	12140
28333	0.788	15321	11028	10348	14871	12080
28372	0.788	15321	11021	10348	14869	12082
28411	0.796	15321	10992	10348	14863	12209
28449	0.793	15321	10975	10348	14867	12163
28488	0.795	15321	10957	10348	14866	12184
28526	0.791	15321	11023	10348	14869	12124
28565	0.797	15321	10987	10348	14862	12222
28604	0.797	15321	11017	10348	14872	12225
28642	0.794	15321	11007	10348	14872	12177
28681	0.798	15321	10949	10348	14852	12227
28719	0.804	15321	10946	10348	14844	12323
28758	0.799	15321	10960	10348	14853	12247
28797	0.803	15321	10973	10348	14866	12314
28835	0.799	15321	10983	10348	14871	12249
28874	0.799	15321	11010	10348	14876	12254
28912	0.801	15321	10931	10348	14859	12282
28951	0.805	15321	10973	10348	14848	12335
28990	0.803	15321	10973	10348	14849	12313
29028	0.806	15321	10962	10348	14849	12355
29067	0.807	15321	10983	10348	14850	12376
29105	0.808	15321	10933	10348	14858	12383
29144	0.809	15321	10970	10348	14885	12396
29183	0.812	15321	10974	10348	14829	12448
29221	0.809	15321	10994	10348	14886	12402
29260	0.811	15321	10928	10348	14852	12432
29298	0.81	15321	10998	10348	14900	12421
29337	0.81	15321	10970	10348	14870	12415
29376	0.808	15321	10957	10348	14860	12384
29414	0.813	15321	10958	10348	14864	12461
29453	0.816	15321	10942	10348	14868	12507
29491	0.812	15321	10959	10348	14865	12441
29530	0.818	15321	10913	10348	14859	12538
29569	0.816	15321	10946	10348	14876	12508
29607	0.818	15321	10910	10348	14876	12535
29646	0.819	15321	10936	10348	14848	12555
29684	0.818	15321	10914	10348	14866	12544
29723	0.821	15321	10951	10348	14869	12590
29762	0.822	15321	10963	10348	14875	12603
29800	0.82	15321	10911	10348	14851	12568
29839	0.827	15321	10861	10348	14841	12676
29877	0.824	15321	10930	10348	14880	12626
29916	0.826	15321	10919	10348	14869	12670
29955	0.823	15321	10941	10348	14885	12616
29993	0.828	15321	10911	10348	14839	12690
30032	0.828	15321	10908	10348	14839	12696
30070	0.836	15321	10912	10348	14867	12811
30109	0.827	15321	10948	10348	14851	12677
30148	0.827	15321	10949	10348	14872	12671
30186	0.829	15321	10915	10348	14868	12714
30225	0.832	15321	10909	10348	14889	12758
30263	0.832	15321	10910	10348	14869	12754
30302	0.838	15321	10913	10348	14847	12841
30341	0.83	15321	10954	10348	14860	12731
30379	0.833	15321	10900	10348	14830	12775
30418	0.833	15321	10913	10348	14851	12776
30456	0.841	15321	10873	10348	14866	12892
30495	0.838	15321	10882	10348	14867	12854
30534	0.842	15321	10844	10348	14854	12910
30572	0.838	15321	10945	10348	14882	12839
30611	0.839	15321	10899	10348	14864	12866
30649	0.84	15321	10879	10348	14858	12880
30688	0.838	15321	10888	10348	14862	12853
30727	0.844	15321	10903	10348	14882	12937
30765	0.841	15321	10891	10348	14842	12898
30804	0.841	15321	10925	10348	14874	12892
30842	0.843	15321	10886	10348	14852	12917
30881	0.845	15321	10868	10348	14851	12955
30920	0.847	15321	10902	10348	14872	12985
30958	0.844	15321	10918	10348	14860	12932
30997	0.847	15321	10935	10348	14850	12984
31036	0.844	15321	10885	10348	14865	12941
31074	0.852	15321	10842	10348	14872	13060
31113	0.849	15321	10894	10348	14874	13012
31151	0.848	15321	10892	10348	14867	13005
31190	0.849	15321	10885	10348	14855	13016
31229	0.855	15321	10829	10348	14852	13105
31267	0.853	15321	10834	10348	14843	13072
31306	0.855	15321	10891	10348	14860	13104
31344	0.859	15321	10872	10348	14847	13165
31383	0.856	15321	10859	10348	14826	13128
31422	0.858	15321	10847	10348	14853	13156
31460	0.851	15321	10961	10348	14874	13048
31499	0.854	15321	10870	10348	14836	13089
31537	0.861	15321	10869	10348	14853	13203
31576	0.857	15321	10860	10348	14848	13142
31615	0.859	15321	10854	10348	14832	13175
31653	0.861	15321	10862	10348	14855	13198
31692	0.862	15321	10853	10348	14856	13210
31730	0.859	15321	10910	10348	14866	13168
31769	0.863	15321	10862	10348	14865	13234
31808	0.867	15321	10894	10348	14856	13297
31846	0.86	15321	10841	10348	14852	13186
31885	0.866	15321	10853	10348	14847	13272
31923	0.868	15321	10856	10348	14846	13305
31962	0.868	15321	10861	10348	14843	13304
32001	0.867	15321	10886	10348	14888	13298
32039	0.871	15321	10858	10348	14852	13357
32078	0.873	15321	10861	10348	14853	13379
32116	0.873	15321	10849	10348	14873	13387
32155	0.874	15321	10865	10348	14869	13394
32194	0.871	15321	10867	10348	14858	13351
32232	0.874	15321	10845	10348	14888	13403
32271	0.877	15321	10806	10348	14872	13443
32309	0.877	15321	10858	10348	14839	13442
32348	0.878	15321	10845	10348	14851	13460
32387	0.876	15321	10854	10348	14868	13430
32425	0.878	15321	10860	10348	14859	13457
32464	0.881	15321	10866	10348	14855	13506
32502	0.881	15321	10854	10348	14843	13501
32541	0.882	15321	10839	10348	14860	13522
32580	0.884	15321	10776	10348	14851	13558
32618	0.881	15321	10857	10348	14843	13505
32657	0.882	15321	10808	10348	14850	13526
32695	0.885	15321	10826	10348	14857	13561
32734	0.884	15321	10827	10348	14861	13545
32773	0.884	15321	10835	10348	14848	13550
32811	0.885	15321	10830	10348	14873	13568
32850	0.885	15321	10869	10348	14862	13561
32888	0.89	15321	10818	10348	14866	13644
32927	0.887	15321	10867	10348	14867	13592
32966	0.889	15321	10792	10348	14848	13627
33004	0.891	15321	10839	10348	14872	13661
33043	0.89	15321	10814	10348	14850	13651
33081	0.889	15321	10830	10348	14850	13627
33120	0.89	15321	10824	10348	14878	13650
33159	0.894	15321	10842	10348	14859	13705
33197	0.896	15321	10838	10348	14863	13729
33236	0.892	15321	10838	10348	14873	13681
33274	0.891	15321	10847	10348	14850	13660
33313	0.898	15321	10804	10348	14840	13762
33352	0.897	15321	10832	10348	14853	13757
33390	0.895	15321	10800	10348	14848	13723
33429	0.899	15321	10797	10348	14841	13787
33467	0.895	15321	10836	10348	14862	13727
33506	0.9	15321	10802	10348	14847	13793
33545	0.899	15321	10815	10348	14866	13786
33583	0.898	15321	10827	10348	14834	13773
33622	0.899	15321	10799	10348	14843	13774
33660	0.902	15321	10811	10348	14838	13823
33699	0.903	15321	10801	10348	14854	13835
33738	0.904	15321	10813	10348	14867	13853
33776	0.905	15321	10815	10348	14841	13879
33815	0.901	15321	10821	10348	14851	13808
33853	0.905	15321	10811	10348	14853	13872
33892	0.908	15321	10804	10348	14840	13917
33931	0.908	15321	10800	10348	14863	13922
33969	0.904	15321	10831	10348	14858	13852
34008	0.907	15321	10838	10348	14852	13911
34046	0.91	15321	10809	10348	14862	13952
34085	0.908	15321	10820	10348	14851	13921
34124	0.913	15321	10791	10348	14869	13996
34162	0.914	15321	10829	10348	14856	14007
34201	0.912	15321	10801	10348	14855	13984
34239	0.912	15321	10837	10348	14840	13974
34278	0.915	15321	10820	10348	14868	14024
34317	0.918	15321	10763	10348	14839	14070
34355	0.919	15321	10790	10348	14869	14088
34394	0.915	15321	10818	10348	14859	14023
34432	0.919	15321	10765	10348	14838	14088
34471	0.92	15321	10803	10348	14843	14108
34510	0.917	15321	10780	10348	14850	14064
34548	0.919	15321	10772	10348	14835	14094
34587	0.92	15321	10807	10348	14837	14098
34625	0.919	15321	10822	10348	14848	14088
34664	0.92	15321	10811	10348	14853	14109
34703	0.923	15321	10804	10348	14843	14149
34741	0.922	15321	10802	10348	14863	14134
34780	0.924	15321	10814	10348	14855	14157
34819	0.925	15321	10809	10348	14838	14179
34857	0.924	15321	10815	10348	14862	14162
34896	0.923	15321	10830	10348	14852	14155
34934	0.927	15321	10770	10348	14855	14213
34973	0.926	15321	10831	10348	14858	14195
35012	0.926	15321	10818	10348	14843	14197
35050	0.929	15321	10830	10348	14859	14238
35089	0.933	15321	10787	10348	14831	14296
35127	0.932	15321	10789	10348	14846	14290
35166	0.935	15321	10801	10348	14839	14335
35205	0.932	15321	10789	10348	14839	14280
35243	0.933	15321	10817	10348	14875	14309
35282	0.933	15321	10816	10348	14857	14309
35320	0.937	15321	10746	10348	14840	14365
35359	0.936	15321	10808	10348	14848	14350
35398	0.937	15321	10779	10348	14848	14369
35436	0.939	15321	10795	10348	14850	14401
35475	0.936	15321	10808	10348	14848	14354
35513	0.94	15321	10772	10348	14850	14405
35552	0.938	15321	10835	10348	14852	14377
35591	0.94	15321	10780	10348	14843	14413
35629	0.937	15321	10838	10348	14846	14369
35668	0.941	15321	10768	10348	14847	14421
35706	0.941	15321	10825	10348	14843	14430
35745	0.943	15321	10818	10348	14862	14461
35784	0.949	15321	10772	10348	14866	14542
35822	0.946	15321	10794	10348	14852	14503
35861	0.946	15321	10737	10348	14847	14495
35899	0.948	15321	10789	10348	14827	14536
35938	0.947	15321	10790	10348	14843	14522
35977	0.948	15321	10785	10348	14847	14538
36015	0.946	15321	10819	10348	14856	14507
36054	0.949	15321	10802	10348	14868	14552
36092	0.95	15321	10801	10348	14846	14567
36131	0.953	15321	10790	10348	14849	14605
36170	0.953	15321	10804	10348	14857	14603
36208	0.953	15321	10788	10348	14859	14607
36247	0.953	15321	10776	10348	14857	14612
36285	0.954	15321	10780	10348	14855	14617
36324	0.954	15321	10808	10348	14845	14622
36363	0.953	15321	10808	10348	14858	14613
36401	0.958	15321	10789	10348	14853	14687
36440	0.958	15321	10787	10348	14844	14687
36478	0.957	15321	10775	10348	14859	14668
36517	0.96	15321	10775	10348	14839	14718
36556	0.96	15321	10792	10348	14857	14717
36594	0.96	15321	10794	10348	14864	14715
36633	0.963	15321	10766	10348	14845	14756
36671	0.964	15321	10778	10348	14866	14773
36710	0.96	15321	10798	10348	14855	14723
36749	0.963	15321	10782	10348	14843	14762
36787	0.964	15321	10789	10348	14844	14774
36826	0.965	15321	10778	10348	14862	14798
36864	0.965	15321	10771	10348	14852	14800
36903	0.967	15321	10787	10348	14850	14829
36942	0.969	15321	10756	10348	14832	14854
36980	0.969	15321	10782	10348	14835	14849
37019	0.971	15321	10785	10348	14846	14879
37057	0.97	15321	10798	10348	14850	14868
37096	0.971	15321	10786	10348	14861	14879
37135	0.969	15321	10781	10348	14852	14856
37173	0.972	15321	10786	10348	14846	14897
37212	0.973	15321	10781	10348	14850	14921
37250	0.973	15321	10787	10348	14849	14917
37289	0.976	15321	10769	10348	14839	14957
37328	0.973	15321	10800	10348	14859	14913
37366	0.974	15321	10779	10348	14850	14935
37405	0.977	15321	10781	10348	14840	14975
37443	0.976	15321	10795	10348	14851	14960
37482	0.977	15321	10777	10348	14847	14977
37521	0.978	15321	10805	10348	14852	14988
37559	0.979	15321	10805	10348	14847	15013
37598	0.98	15321	10788	10348	14838	15016
37636	0.981	15321	10780	10348	14843	15037
37675	0.982	15321	10791	10348	14840	15054
37714	0.983	15321	10793	10348	14859	15071
37752	0.983	15321	10781	10348	14850	15066
37791	0.984	15321	10777	10348	14849	15086
37829	0.984	15321	10773	10348	14843	15091
37868	0.986	15321	10782	10348	14841	15109
37907	0.985	15321	10799	10348	14854	15104
37945	0.986	15321	10781	10348	14841	15118
37984	0.987	15321	10761	10348	14839	15135
38022	0.987	15321	10791	10348	14842	15123
38061	0.988	15321	10781	10348	14839	15148
38100	0.989	15321	10789	10348	14847	15167
38138	0.99	15321	10793	10348	14848	15177
38177	0.991	15321	10785	10348	14841	15193
38215	0.992	15321	10770	10348	14840	15203
38254	0.993	15321	10769	10348	14840	15221
38293	0.994	15321	10777	10348	14847	15232
38331	0.995	15321	10786	10348	14848	15246
38370	0.995	15321	10783	10348	14844	15251
38408	0.996	15321	10781	10348	14846	15261
38447	0.996	15321	10787	10348	14846	15271
38486	0.997	15321	10788	10348	14847	15276
38524	0.998	15321	10786	10348	14847	15302
38563	0.999	15321	10788	10348	14847	15307
38602	1	15321	10788	10348	14847	15321
