dist	 eta-scaled	Opt	Trust	Greedy	TrustGreedy	 eta-unslaced
7470	0.851	6460	1124	5943	6256	5500
7479	0.852	6460	1116	5943	6240	5507
7488	0.852	6460	1083	5943	6250	5509
7497	0.853	6460	1082	5943	6235	5513
7506	0.854	6460	1091	5943	6240	5518
7515	0.854	6460	1077	5943	6240	5523
7524	0.855	6460	1058	5943	6237	5527
7533	0.856	6460	1059	5943	6238	5534
7542	0.857	6460	1058	5943	6232	5541
7551	0.858	6460	1037	5943	6235	5548
7560	0.859	6460	1042	5943	6250	5554
7569	0.86	6460	1026	5943	6245	5562
7578	0.861	6460	1050	5943	6249	5567
7587	0.862	6460	1023	5943	6239	5572
7596	0.863	6460	1035	5943	6244	5579
7605	0.864	6460	1017	5943	6248	5583
7614	0.865	6460	1020	5943	6249	5590
7623	0.866	6460	1011	5943	6241	5595
7632	0.867	6460	987	5943	6247	5602
7641	0.868	6460	985	5943	6245	5608
7650	0.868	6460	988	5943	6240	5612
7659	0.869	6460	980	5943	6232	5618
7669	0.87	6460	987	5943	6260	5625
7678	0.871	6460	971	5943	6244	5627
7687	0.871	6460	933	5943	6240	5633
7696	0.872	6460	933	5943	6242	5636
7705	0.873	6460	948	5943	6248	5641
7714	0.874	6460	927	5943	6249	5647
7723	0.874	6460	920	5943	6244	5650
7732	0.875	6460	934	5943	6239	5657
7741	0.876	6460	926	5943	6244	5660
7750	0.876	6460	912	5943	6245	5664
7759	0.877	6460	923	5943	6238	5667
7768	0.877	6460	900	5943	6243	5670
7777	0.878	6460	895	5943	6245	5674
7786	0.879	6460	883	5943	6245	5679
7795	0.88	6460	912	5943	6241	5686
7804	0.88	6460	881	5943	6232	5690
7813	0.881	6460	894	5943	6244	5695
7822	0.882	6460	864	5943	6247	5700
7831	0.882	6460	882	5943	6237	5703
7840	0.883	6460	861	5943	6246	5706
7849	0.883	6460	845	5943	6248	5708
7858	0.884	6460	859	5943	6241	5714
7867	0.884	6460	854	5943	6236	5717
7876	0.885	6460	842	5943	6234	5720
7885	0.886	6460	849	5943	6243	5726
7894	0.887	6460	795	5943	6241	5732
7903	0.888	6460	818	5943	6229	5737
7912	0.888	6460	823	5943	6237	5741
7921	0.889	6460	804	5943	6225	5744
7930	0.89	6460	789	5943	6237	5750
7940	0.89	6460	783	5943	6239	5755
7949	0.891	6460	785	5943	6232	5759
7958	0.892	6460	753	5943	6232	5764
7967	0.893	6460	744	5943	6231	5769
7976	0.893	6460	763	5943	6238	5774
7985	0.895	6460	739	5943	6236	5782
7994	0.895	6460	720	5943	6227	5786
8003	0.896	6460	751	5943	6226	5789
8012	0.896	6460	737	5943	6239	5794
8021	0.897	6460	728	5943	6234	5799
8030	0.898	6460	700	5943	6229	5802
8039	0.898	6460	705	5943	6227	5807
8048	0.899	6460	686	5943	6225	5812
8057	0.9	6460	687	5943	6236	5817
8066	0.901	6460	708	5943	6235	5821
8075	0.901	6460	672	5943	6222	5826
8084	0.902	6460	663	5943	6221	5832
8093	0.903	6460	677	5943	6225	5838
8102	0.904	6460	692	5943	6227	5844
8111	0.905	6460	656	5943	6228	5851
8120	0.906	6460	647	5943	6223	5856
8129	0.907	6460	657	5943	6228	5861
8138	0.908	6460	629	5943	6224	5867
8147	0.908	6460	631	5943	6231	5872
8156	0.909	6460	597	5943	6219	5875
8165	0.91	6460	615	5943	6220	5881
8174	0.911	6460	613	5943	6221	5886
8183	0.912	6460	588	5943	6226	5892
8192	0.913	6460	574	5943	6225	5898
8201	0.913	6460	580	5943	6215	5903
8210	0.914	6460	588	5943	6215	5910
8220	0.915	6460	591	5943	6218	5915
8229	0.916	6460	596	5943	6223	5920
8238	0.917	6460	554	5943	6223	5927
8247	0.918	6460	578	5943	6218	5932
8256	0.918	6460	557	5943	6221	5936
8265	0.92	6460	555	5943	6228	5944
8274	0.921	6460	522	5943	6217	5951
8283	0.921	6460	516	5943	6221	5955
8292	0.922	6460	510	5943	6212	5961
8301	0.923	6460	539	5943	6212	5965
8310	0.923	6460	521	5943	6221	5969
8319	0.925	6460	520	5943	6224	5976
8328	0.926	6460	492	5943	6225	5982
8337	0.927	6460	475	5943	6217	5989
8346	0.927	6460	489	5943	6219	5992
8355	0.928	6460	477	5943	6226	6000
8364	0.929	6460	456	5943	6222	6007
8373	0.93	6460	487	5943	6214	6013
8382	0.931	6460	468	5943	6221	6019
8391	0.932	6460	465	5943	6223	6024
8400	0.933	6460	467	5943	6215	6028
8409	0.933	6460	442	5943	6229	6033
8418	0.934	6460	443	5943	6226	6037
8427	0.935	6460	429	5943	6225	6043
8436	0.936	6460	441	5943	6222	6050
8445	0.936	6460	427	5943	6224	6052
8454	0.937	6460	416	5943	6217	6059
8463	0.938	6460	401	5943	6216	6062
8472	0.938	6460	403	5943	6216	6064
8481	0.939	6460	398	5943	6221	6068
8491	0.939	6460	374	5943	6224	6070
8500	0.94	6460	368	5943	6221	6075
8509	0.941	6460	361	5943	6218	6081
8518	0.941	6460	383	5943	6223	6085
8527	0.943	6460	355	5943	6226	6092
8536	0.944	6460	358	5943	6225	6099
8545	0.945	6460	337	5943	6218	6106
8554	0.945	6460	338	5943	6220	6109
8563	0.946	6460	328	5943	6221	6113
8572	0.946	6460	335	5943	6220	6116
8581	0.947	6460	307	5943	6213	6123
8590	0.948	6460	333	5943	6215	6128
8599	0.949	6460	298	5943	6219	6135
8608	0.95	6460	302	5943	6218	6141
8617	0.951	6460	290	5943	6214	6148
8626	0.952	6460	296	5943	6235	6154
8635	0.953	6460	284	5943	6225	6160
8644	0.954	6460	275	5943	6218	6164
8653	0.954	6460	287	5943	6215	6167
8662	0.955	6460	257	5943	6217	6173
8671	0.956	6460	251	5943	6211	6178
8680	0.957	6460	257	5943	6218	6185
8689	0.958	6460	252	5943	6215	6189
8698	0.958	6460	251	5943	6224	6195
8707	0.959	6460	227	5943	6220	6201
8716	0.961	6460	231	5943	6221	6209
8725	0.962	6460	229	5943	6220	6216
8734	0.962	6460	213	5943	6212	6220
8743	0.963	6460	204	5943	6213	6226
8752	0.964	6460	195	5943	6215	6231
8762	0.965	6460	186	5943	6217	6237
8771	0.966	6460	189	5943	6220	6241
8780	0.966	6460	182	5943	6220	6244
8789	0.967	6460	188	5943	6213	6252
8798	0.968	6460	175	5943	6212	6259
8807	0.969	6460	169	5943	6213	6265
8816	0.97	6460	154	5943	6213	6269
8825	0.971	6460	158	5943	6214	6274
8834	0.971	6460	153	5943	6217	6279
8843	0.972	6460	126	5943	6217	6285
8852	0.973	6460	128	5943	6211	6292
8861	0.974	6460	117	5943	6210	6298
8870	0.975	6460	113	5943	6213	6303
8879	0.976	6460	99	5943	6214	6310
8888	0.977	6460	100	5943	6214	6314
8897	0.978	6460	97	5943	6212	6322
8906	0.979	6460	88	5943	6211	6330
8915	0.98	6460	91	5943	6211	6333
8924	0.981	6460	83	5943	6212	6339
8933	0.982	6460	67	5943	6210	6346
8942	0.983	6460	58	5943	6207	6351
8951	0.984	6460	62	5943	6209	6357
8960	0.984	6460	52	5943	6210	6363
8969	0.985	6460	48	5943	6210	6366
8978	0.986	6460	36	5943	6210	6371
8987	0.986	6460	37	5943	6210	6376
8996	0.987	6460	22	5943	6210	6382
9005	0.989	6460	17	5943	6209	6389
9014	0.989	6460	12	5943	6209	6392
9023	0.99	6460	8	5943	6209	6397
9033	0.991	6460	0	5943	6209	6402
